,Zipcode,Lat,Lon
22953,93710,36.808594,-119.751927
22954,93710,36.808106,-119.751935
22955,93710,36.808148,-119.749693
22956,93710,36.808092,-119.747468
22957,93710,36.807682,-119.747478
22958,93710,36.80767,-119.7452
22959,93710,36.808551,-119.745224
22960,93710,36.808538,-119.733319
22961,93710,36.814199,-119.7273
22962,93710,36.818973,-119.727187
22963,93710,36.820558,-119.727428
22964,93710,36.823163,-119.729108
22965,93710,36.824443,-119.729374
22966,93710,36.837591,-119.729551
22967,93710,36.837543,-119.747695
22968,93710,36.837362,-119.750958
22969,93710,36.837306,-119.76334
22970,93710,36.837018,-119.767266
22971,93710,36.836127,-119.767675
22972,93710,36.836201,-119.772222
22973,93710,36.837286,-119.772203
22974,93710,36.83749,-119.785371
22975,93710,36.837252,-119.790226
22976,93710,36.833965,-119.790262
22977,93710,36.826517,-119.790316
22978,93710,36.825032,-119.790921
22979,93710,36.825305,-119.792567
22980,93711a,36.851131,-119.865861
22981,93711a,36.845343,-119.865965
22982,93711a,36.838425,-119.865504
22983,93711a,36.838354,-119.862265
22984,93711a,36.837061,-119.862424
22985,93711a,36.826293,-119.862493
22986,93711a,36.826303,-119.859012
22987,93711a,36.824579,-119.858726
22988,93711a,36.824571,-119.862526
22989,93711a,36.82271,-119.862543
22990,93711a,36.822636,-119.86391
22991,93711a,36.82117,-119.862559
22992,93711a,36.808267,-119.862612
22993,93711a,36.807677,-119.862614
22994,93711a,36.80433,-119.854298
22995,93711a,36.802454,-119.846675
22996,93711a,36.800749,-119.844326
22997,93711a,36.802811,-119.84435
22998,93711a,36.802809,-119.845783
22999,93711a,36.803086,-119.847565
23000,93711a,36.8041,-119.849984
23001,93711a,36.805811,-119.849807
23002,93711a,36.805652,-119.84803
23003,93711a,36.806373,-119.848047
23004,93711a,36.806387,-119.844376
23005,93711a,36.808286,-119.844433
23006,93711a,36.808297,-119.83757
23007,93711a,36.807033,-119.837527
23008,93711a,36.806407,-119.836662
23009,93711a,36.806278,-119.835797
23010,93711a,36.806574,-119.835364
23011,93711a,36.806589,-119.832645
23012,93711a,36.808277,-119.832616
23013,93711a,36.808264,-119.830256
23014,93711a,36.806944,-119.83015
23015,93711a,36.80737,-119.826387
23016,93711a,36.807185,-119.815187
23017,93711a,36.806535,-119.815052
23018,93711a,36.807206,-119.812931
23019,93711a,36.807204,-119.811618
23020,93711a,36.808359,-119.811651
23021,93711a,36.808369,-119.810707
23022,93711a,36.805858,-119.810692
23023,93711a,36.805741,-119.808511
23024,93711a,36.80839,-119.808416
23025,93711a,36.808373,-119.810496
23026,93711a,36.808928,-119.809587
23027,93711a,36.811992,-119.809541
23028,93711a,36.811991,-119.808409
23029,93711a,36.821043,-119.808343
23030,93711a,36.821481,-119.809543
23031,93711a,36.822834,-119.809588
23032,93711a,36.823227,-119.811245
23033,93711a,36.824874,-119.808854
23034,93711a,36.826469,-119.809476
23035,93711a,36.826459,-119.810561
23036,93711a,36.829099,-119.810658
23037,93711a,36.829041,-119.808307
23038,93711a,36.830919,-119.808316
23039,93711a,36.830686,-119.810402
23040,93711a,36.833689,-119.809893
23041,93711a,36.833606,-119.80831
23042,93711a,36.837006,-119.808288
23043,93711a,36.837051,-119.801883
23044,93711a,36.845328,-119.801461
23045,93711a,36.845084,-119.796486
23046,93711a,36.846044,-119.794846
23047,93711a,36.845954,-119.794259
23048,93711a,36.846153,-119.790649
23049,93711a,36.851516,-119.790937
23050,93711a,36.853538,-119.790544
23051,93711a,36.854535,-119.789256
23052,93711a,36.857805,-119.791023
23053,93711a,36.867963,-119.791634
23054,93711a,36.870078,-119.792237
23055,93711a,36.876214,-119.792884
23056,93711a,36.876201,-119.792948
23057,93711a,36.875418,-119.796521
23058,93711a,36.874373,-119.797603
23059,93711a,36.866689,-119.802176
23060,93711a,36.862569,-119.809639
23061,93711a,36.857754,-119.81179
23062,93711a,36.852657,-119.812425
23063,93711a,36.850138,-119.814421
23064,93711a,36.850522,-119.815499
23065,93711a,36.84946,-119.815846
23066,93711a,36.848068,-119.818746
23067,93711a,36.848333,-119.823421
23068,93711a,36.849741,-119.826492
23069,93711a,36.852525,-119.834785
23070,93711a,36.854114,-119.837294
23071,93711a,36.857072,-119.838768
23072,93711a,36.858201,-119.838374
23073,93711a,36.858636,-119.839069
23074,93711a,36.861167,-119.84037
23075,93711a,36.861245,-119.841342
23076,93711a,36.860668,-119.843633
23077,93711a,36.860394,-119.847464
23078,93711a,36.858356,-119.849005
23079,93711a,36.857187,-119.848077
23080,93711a,36.856596,-119.849114
23081,93711a,36.852879,-119.851058
23082,93711a,36.851833,-119.852559
23083,93711a,36.851175,-119.85499
23084,93711a,36.852047,-119.856683
23085,93711a,36.854036,-119.858548
23086,93711a,36.854541,-119.860895
23087,93711a,36.851131,-119.865861
23088,93711b,36.837006,-119.808288
23089,93711b,36.837009,-119.808756
23090,93711b,36.837006,-119.813031
23091,93711b,36.837349,-119.814293
23092,93711b,36.840964,-119.815874
23093,93711b,36.84097,-119.813937
23094,93711b,36.842982,-119.813656
23095,93711b,36.840701,-119.809756
23096,93711b,36.842581,-119.810606
23097,93711b,36.847886,-119.80957
23098,93711b,36.847208,-119.80729
23099,93711b,36.844859,-119.805107
23100,93711b,36.842119,-119.808162
23101,93711b,36.837125,-119.808288
23102,93711b,36.837006,-119.808288
23103,93720,36.876214,-119.792884
23104,93720,36.870078,-119.792237
23105,93720,36.867963,-119.791634
23106,93720,36.857805,-119.791023
23107,93720,36.854535,-119.789256
23108,93720,36.853538,-119.790544
23109,93720,36.851516,-119.790937
23110,93720,36.846153,-119.790649
23111,93720,36.844417,-119.790532
23112,93720,36.844762,-119.787989
23113,93720,36.838671,-119.790256
23114,93720,36.837252,-119.790226
23115,93720,36.83749,-119.785371
23116,93720,36.837286,-119.772203
23117,93720,36.836201,-119.772222
23118,93720,36.836127,-119.767675
23119,93720,36.837018,-119.767266
23120,93720,36.837306,-119.76334
23121,93720,36.837362,-119.750958
23122,93720,36.837543,-119.747695
23123,93720,36.837591,-119.729551
23124,93720,36.841219,-119.729583
23125,93720,36.841255,-119.738677
23126,93720,36.844255,-119.739415
23127,93720,36.844809,-119.735749
23128,93720,36.846076,-119.735779
23129,93720,36.846097,-119.733679
23130,93720,36.844816,-119.733665
23131,93720,36.844832,-119.72962
23132,93720,36.848513,-119.729676
23133,93720,36.848513,-119.733565
23134,93720,36.848329,-119.733545
23135,93720,36.852143,-119.734076
23136,93720,36.852152,-119.729717
23137,93720,36.859483,-119.729746
23138,93720,36.859386,-119.738777
23139,93720,36.866646,-119.738772
23140,93720,36.866803,-119.729793
23141,93720,36.88142,-119.729889
23142,93720,36.88102,-119.756706
23143,93720,36.88828,-119.756679
23144,93720,36.888258,-119.765787
23145,93720,36.884994,-119.765891
23146,93720,36.876469,-119.771169
23147,93720,36.874116,-119.773878
23148,93720,36.872666,-119.777409
23149,93720,36.872636,-119.778916
23150,93720,36.884364,-119.777611
23151,93720,36.888144,-119.778406
23152,93720,36.888145,-119.783659
23153,93720,36.889967,-119.786231
23154,93720,36.893671,-119.787266
23155,93720,36.892179,-119.787672
23156,93720,36.892559,-119.788734
23157,93720,36.889655,-119.788283
23158,93720,36.885753,-119.78529
23159,93720,36.883738,-119.784904
23160,93720,36.879808,-119.785546
23161,93720,36.876133,-119.789248
23162,93720,36.876214,-119.792884
23163,93721,36.744274,-119.805633
23164,93721,36.743458,-119.805794
23165,93721,36.736809,-119.798504
23166,93721,36.73744,-119.797612
23167,93721,36.734404,-119.794318
23168,93721,36.733193,-119.796087
23169,93721,36.73021,-119.792815
23170,93721,36.730799,-119.79192
23171,93721,36.727893,-119.788697
23172,93721,36.724706,-119.785132
23173,93721,36.723075,-119.785501
23174,93721,36.722554,-119.785261
23175,93721,36.721665,-119.784254
23176,93721,36.721818,-119.784042
23177,93721,36.720674,-119.78319
23178,93721,36.714196,-119.776067
23179,93721,36.714204,-119.773726
23180,93721,36.713051,-119.772434
23181,93721,36.714196,-119.772892
23182,93721,36.721354,-119.772674
23183,93721,36.722806,-119.772417
23184,93721,36.728644,-119.771767
23185,93721,36.731756,-119.772563
23186,93721,36.743168,-119.772432
23187,93721,36.743132,-119.775529
23188,93721,36.743329,-119.777363
23189,93721,36.743308,-119.789388
23190,93721,36.742501,-119.790505
23191,93721,36.744248,-119.791892
23192,93721,36.744248,-119.7958
23193,93721,36.74683,-119.795805
23194,93721,36.744185,-119.796834
23195,93721,36.744274,-119.805633
23196,93722a,36.805811,-119.849807
23197,93722a,36.8041,-119.849984
23198,93722a,36.803086,-119.847565
23199,93722a,36.802809,-119.845783
23200,93722a,36.802811,-119.84435
23201,93722a,36.806387,-119.844376
23202,93722a,36.806373,-119.848047
23203,93722a,36.805652,-119.84803
23204,93722a,36.805811,-119.849807
23205,93722b,36.843323,-119.932338
23206,93722b,36.84299,-119.932551
23207,93722b,36.840981,-119.928899
23208,93722b,36.838241,-119.92629
23209,93722b,36.837431,-119.924236
23210,93722b,36.832206,-119.917647
23211,93722b,36.810899,-119.890963
23212,93722b,36.808377,-119.89581
23213,93722b,36.808235,-119.898439
23214,93722b,36.800748,-119.898396
23215,93722b,36.800914,-119.898047
23216,93722b,36.800951,-119.895481
23217,93722b,36.800184,-119.894384
23218,93722b,36.797124,-119.894709
23219,93722b,36.793525,-119.894419
23220,93722b,36.793533,-119.891617
23221,93722b,36.789924,-119.891651
23222,93722b,36.789916,-119.890388
23223,93722b,36.792877,-119.890329
23224,93722b,36.78627,-119.889249
23225,93722b,36.786197,-119.898356
23226,93722b,36.784333,-119.898328
23227,93722b,36.784368,-119.895653
23228,93722b,36.782947,-119.895597
23229,93722b,36.782977,-119.898321
23230,93722b,36.771717,-119.898249
23231,93722b,36.764442,-119.89822
23232,93722b,36.761889,-119.89822
23233,93722b,36.76178,-119.893866
23234,93722b,36.758343,-119.893739
23235,93722b,36.759136,-119.890805
23236,93722b,36.757255,-119.891022
23237,93722b,36.75726,-119.888076
23238,93722b,36.757261,-119.886979
23239,93722b,36.757234,-119.880238
23240,93722b,36.750044,-119.880228
23241,93722b,36.746249,-119.880349
23242,93722b,36.746309,-119.871219
23243,93722b,36.748317,-119.871159
23244,93722b,36.7482,-119.862089
23245,93722b,36.746341,-119.862163
23246,93722b,36.746383,-119.853163
23247,93722b,36.746414,-119.844277
23248,93722b,36.750154,-119.844118
23249,93722b,36.750153,-119.843202
23250,93722b,36.755611,-119.844275
23251,93722b,36.764693,-119.844286
23252,93722b,36.764674,-119.840311
23253,93722b,36.768788,-119.840488
23254,93722b,36.770142,-119.841528
23255,93722b,36.770139,-119.84428
23256,93722b,36.771955,-119.84432
23257,93722b,36.771894,-119.838388
23258,93722b,36.774182,-119.84012
23259,93722b,36.779248,-119.845169
23260,93722b,36.779301,-119.844237
23261,93722b,36.781645,-119.844365
23262,93722b,36.784635,-119.841819
23263,93722b,36.786464,-119.843196
23264,93722b,36.788285,-119.843226
23265,93722b,36.78828,-119.844304
23266,93722b,36.800749,-119.844326
23267,93722b,36.802454,-119.846675
23268,93722b,36.80433,-119.854298
23269,93722b,36.807677,-119.862614
23270,93722b,36.808267,-119.862612
23271,93722b,36.82117,-119.862559
23272,93722b,36.822636,-119.86391
23273,93722b,36.82271,-119.862543
23274,93722b,36.824571,-119.862526
23275,93722b,36.824579,-119.858726
23276,93722b,36.826303,-119.859012
23277,93722b,36.826293,-119.862493
23278,93722b,36.837061,-119.862424
23279,93722b,36.838354,-119.862265
23280,93722b,36.838425,-119.865504
23281,93722b,36.845343,-119.865965
23282,93722b,36.851131,-119.865861
23283,93722b,36.852175,-119.866172
23284,93722b,36.852227,-119.870619
23285,93722b,36.853232,-119.87246
23286,93722b,36.856035,-119.879521
23287,93722b,36.858549,-119.884889
23288,93722b,36.855067,-119.887773
23289,93722b,36.852294,-119.888359
23290,93722b,36.851594,-119.891387
23291,93722b,36.852021,-119.894874
23292,93722b,36.852559,-119.895292
23293,93722b,36.851695,-119.900839
23294,93722b,36.851804,-119.902895
23295,93722b,36.85118,-119.904824
23296,93722b,36.850105,-119.905965
23297,93722b,36.846199,-119.909098
23298,93722b,36.845319,-119.91192
23299,93722b,36.844868,-119.917112
23300,93722b,36.845072,-119.919523
23301,93722b,36.846853,-119.921405
23302,93722b,36.847711,-119.923759
23303,93722b,36.848458,-119.927777
23304,93722b,36.847906,-119.929099
23305,93722b,36.845893,-119.931363
23306,93722b,36.843323,-119.932338
23307,93723,36.815325,-120.024681
23308,93723,36.80771,-120.024666
23309,93723,36.807711,-120.021349
23310,93723,36.807707,-120.018126
23311,93723,36.807214,-120.019321
23312,93723,36.804967,-120.019867
23313,93723,36.804001,-120.018168
23314,93723,36.804005,-120.016543
23315,93723,36.805864,-120.016556
23316,93723,36.805889,-120.01455
23317,93723,36.800452,-120.014572
23318,93723,36.799745,-120.01557
23319,93723,36.793234,-120.015524
23320,93723,36.793232,-120.010927
23321,93723,36.764102,-120.010722
23322,93723,36.764105,-120.006251
23323,93723,36.756848,-120.006195
23324,93723,36.756843,-120.00169
23325,93723,36.749594,-120.001595
23326,93723,36.749591,-120.006145
23327,93723,36.742354,-120.00607
23328,93723,36.742345,-119.997094
23329,93723,36.734959,-119.997011
23330,93723,36.734965,-119.988123
23331,93723,36.736542,-119.988068
23332,93723,36.742164,-119.968458
23333,93723,36.742359,-119.951784
23334,93723,36.735124,-119.951815
23335,93723,36.735209,-119.93435
23336,93723,36.742486,-119.934268
23337,93723,36.742572,-119.916369
23338,93723,36.7353,-119.916558
23339,93723,36.73545,-119.889756
23340,93723,36.746205,-119.889259
23341,93723,36.746233,-119.884166
23342,93723,36.749608,-119.88141
23343,93723,36.750044,-119.880228
23344,93723,36.757234,-119.880238
23345,93723,36.757261,-119.886979
23346,93723,36.75726,-119.888076
23347,93723,36.757255,-119.891022
23348,93723,36.759136,-119.890805
23349,93723,36.758343,-119.893739
23350,93723,36.76178,-119.893866
23351,93723,36.761889,-119.89822
23352,93723,36.764442,-119.89822
23353,93723,36.771717,-119.898249
23354,93723,36.782977,-119.898321
23355,93723,36.782947,-119.895597
23356,93723,36.784368,-119.895653
23357,93723,36.784333,-119.898328
23358,93723,36.786197,-119.898356
23359,93723,36.78627,-119.889249
23360,93723,36.792877,-119.890329
23361,93723,36.789916,-119.890388
23362,93723,36.789924,-119.891651
23363,93723,36.793533,-119.891617
23364,93723,36.793525,-119.894419
23365,93723,36.797124,-119.894709
23366,93723,36.800184,-119.894384
23367,93723,36.800951,-119.895481
23368,93723,36.800914,-119.898047
23369,93723,36.800748,-119.898396
23370,93723,36.808235,-119.898439
23371,93723,36.808377,-119.89581
23372,93723,36.810899,-119.890963
23373,93723,36.832206,-119.917647
23374,93723,36.837431,-119.924236
23375,93723,36.838241,-119.92629
23376,93723,36.840981,-119.928899
23377,93723,36.84299,-119.932551
23378,93723,36.838023,-119.934547
23379,93723,36.836192,-119.936991
23380,93723,36.83403,-119.943507
23381,93723,36.834781,-119.952104
23382,93723,36.835282,-119.953901
23383,93723,36.835472,-119.958533
23384,93723,36.834643,-119.9618
23385,93723,36.832482,-119.966639
23386,93723,36.832866,-119.970539
23387,93723,36.835048,-119.977025
23388,93723,36.836049,-119.977235
23389,93723,36.839732,-119.979717
23390,93723,36.840841,-119.984651
23391,93723,36.839842,-119.987384
23392,93723,36.838233,-119.989929
23393,93723,36.835498,-119.991402
23394,93723,36.832381,-119.991297
23395,93723,36.830565,-119.99075
23396,93723,36.829717,-119.991375
23397,93723,36.828946,-119.992389
23398,93723,36.827493,-119.998055
23399,93723,36.827304,-120.001345
23400,93723,36.827779,-120.002919
23401,93723,36.827503,-120.006568
23402,93723,36.828058,-120.008449
23403,93723,36.827848,-120.011252
23404,93723,36.828228,-120.013334
23405,93723,36.826196,-120.016255
23406,93723,36.824954,-120.020174
23407,93723,36.823634,-120.02089
23408,93723,36.819513,-120.02165
23409,93723,36.817831,-120.022647
23410,93723,36.816523,-120.0246
23411,93723,36.815325,-120.024681
23412,93725,36.553344,-119.786284
23413,93725,36.532785,-119.786382
23414,93725,36.532805,-119.782055
23415,93725,36.540093,-119.782025
23416,93725,36.540121,-119.773025
23417,93725,36.48932,-119.773145
23418,93725,36.489338,-119.761621
23419,93725,36.489321,-119.755212
23420,93725,36.503836,-119.755247
23421,93725,36.503725,-119.718952
23422,93725,36.50835,-119.718881
23423,93725,36.532834,-119.729524
23424,93725,36.532874,-119.737088
23425,93725,36.54741,-119.737071
23426,93725,36.549522,-119.73481
23427,93725,36.548159,-119.729773
23428,93725,36.54989,-119.726091
23429,93725,36.551525,-119.724381
23430,93725,36.553081,-119.721599
23431,93725,36.553956,-119.718558
23432,93725,36.547266,-119.71857
23433,93725,36.547238,-119.714088
23434,93725,36.556517,-119.71406
23435,93725,36.557002,-119.711735
23436,93725,36.556631,-119.70937
23437,93725,36.561708,-119.709545
23438,93725,36.561784,-119.718543
23439,93725,36.564828,-119.718535
23440,93725,36.562087,-119.709545
23441,93725,36.583637,-119.709429
23442,93725,36.594555,-119.709315
23443,93725,36.596075,-119.708711
23444,93725,36.597488,-119.70687
23445,93725,36.596273,-119.704131
23446,93725,36.596514,-119.700361
23447,93725,36.59817,-119.700352
23448,93725,36.598135,-119.718333
23449,93725,36.608926,-119.718322
23450,93725,36.608998,-119.72966
23451,93725,36.612725,-119.729745
23452,93725,36.612869,-119.732727
23453,93725,36.619923,-119.732773
23454,93725,36.619917,-119.727027
23455,93725,36.63443,-119.726927
23456,93725,36.634411,-119.708962
23457,93725,36.647967,-119.708906
23458,93725,36.649007,-119.710057
23459,93725,36.649009,-119.717622
23460,93725,36.651669,-119.715994
23461,93725,36.652679,-119.715947
23462,93725,36.652531,-119.712641
23463,93725,36.652605,-119.706032
